
PROD:track> select vh_poc.*,wpi.main_port_name,wpi.wpi_country_code,from_unixtime(EntryTime),from_unixtime(ExitTime) from vh_poc,wpi where mmsi IN (636091480,211256150,255805987,255806481,215797000,215809000,215800000,215804000,215801000,367168640,367136710,338781000,367136680,367168650,303672000,244820000,245227000,538008204) AND ExitTime > unix_timestamp(now() - interval 90 day) AND vh_poc.PortIndex=wpi.world_port_index_number ORDER BY MMSI,EntryTime;

+-----------+------------+------------+-----------+------------------+------------------+--------------------------+-------------------------+
| MMSI      | EntryTime  | ExitTime   | PortIndex | main_port_name   | wpi_country_code | from_unixtime(EntryTime) | from_unixtime(ExitTime) |
| 367168650 | 1615482412 | 1615486440 |      8520 | BEAUFORT         | US               | 2021-03-11 17:06:52      | 2021-03-11 18:14:00     |
| 367168650 | 1615487040 | 1615513301 |      8520 | BEAUFORT         | US               | 2021-03-11 18:24:00      | 2021-03-12 01:41:41     |
| 367168650 | 1615514026 | 1615514026 |      8520 | BEAUFORT         | US               | 2021-03-12 01:53:46      | 2021-03-12 01:53:46     |
| 367168650 | 1615515105 | 1615515105 |      8520 | BEAUFORT         | US               | 2021-03-12 02:11:45      | 2021-03-12 02:11:45     |
| 367168650 | 1615517621 | 1615517621 |      8520 | BEAUFORT         | US               | 2021-03-12 02:53:41      | 2021-03-12 02:53:41     |
| 367168650 | 1615520865 | 1615520865 |      8520 | BEAUFORT         | US               | 2021-03-12 03:47:45      | 2021-03-12 03:47:45     |
| 367168650 | 1615521584 | 1615524645 |      8520 | BEAUFORT         | US               | 2021-03-12 03:59:44      | 2021-03-12 04:50:45     |
| 367168650 | 1615525545 | 1615529505 |      8520 | BEAUFORT         | US               | 2021-03-12 05:05:45      | 2021-03-12 06:11:45     |
| 367168650 | 1615530942 | 1615551283 |      8520 | BEAUFORT         | US               | 2021-03-12 06:35:42      | 2021-03-12 12:14:43     |
| 367168650 | 1615552365 | 1615556937 |      8520 | BEAUFORT         | US               | 2021-03-12 12:32:45      | 2021-03-12 13:48:57     |
| 367168650 | 1615558485 | 1615559743 |      8520 | BEAUFORT         | US               | 2021-03-12 14:14:45      | 2021-03-12 14:35:43     |
| 367168650 | 1615560824 | 1615577023 |      8520 | BEAUFORT         | US               | 2021-03-12 14:53:44      | 2021-03-12 19:23:43     |
| 367168650 | 1615578465 | 1615591244 |      8520 | BEAUFORT         | US               | 2021-03-12 19:47:45      | 2021-03-12 23:20:44     |
| 367168650 | 1615591963 | 1615593404 |      8520 | BEAUFORT         | US               | 2021-03-12 23:32:43      | 2021-03-12 23:56:44     |
| 367168650 | 1615594126 | 1615594126 |      8520 | BEAUFORT         | US               | 2021-03-13 00:08:46      | 2021-03-13 00:08:46     |
| 367168650 | 1615594845 | 1615595025 |      8520 | BEAUFORT         | US               | 2021-03-13 00:20:45      | 2021-03-13 00:23:45     |
| 367168650 | 1615597186 | 1615597186 |      8520 | BEAUFORT         | US               | 2021-03-13 00:59:46      | 2021-03-13 00:59:46     |
| 367168650 | 1615598263 | 1615598625 |      8520 | BEAUFORT         | US               | 2021-03-13 01:17:43      | 2021-03-13 01:23:45     |
| 367168650 | 1615600062 | 1615600062 |      8520 | BEAUFORT         | US               | 2021-03-13 01:47:42      | 2021-03-13 01:47:42     |
| 367168650 | 1615604384 | 1615605104 |      8520 | BEAUFORT         | US               | 2021-03-13 02:59:44      | 2021-03-13 03:11:44     |
| 367168650 | 1615605822 | 1615607986 |      8520 | BEAUFORT         | US               | 2021-03-13 03:23:42      | 2021-03-13 03:59:46     |
| 367168650 | 1615610861 | 1615625446 |      8520 | BEAUFORT         | US               | 2021-03-13 04:47:41      | 2021-03-13 08:50:46     |
| 367168650 | 1615626883 | 1615638585 |      8520 | BEAUFORT         | US               | 2021-03-13 09:14:43      | 2021-03-13 12:29:45     |
| 367168650 | 1615639844 | 1615639844 |      8520 | BEAUFORT         | US               | 2021-03-13 12:50:44      | 2021-03-13 12:50:44     |
| 367168650 | 1615641283 | 1615641283 |      8520 | BEAUFORT         | US               | 2021-03-13 13:14:43      | 2021-03-13 13:14:43     |
| 367168650 | 1615643263 | 1615643263 |      8520 | BEAUFORT         | US               | 2021-03-13 13:47:43      | 2021-03-13 13:47:43     |
| 367168650 | 1615647765 | 1615647765 |      8520 | BEAUFORT         | US               | 2021-03-13 15:02:45      | 2021-03-13 15:02:45     |
| 367168650 | 1615649203 | 1615649203 |      8520 | BEAUFORT         | US               | 2021-03-13 15:26:43      | 2021-03-13 15:26:43     |
| 367168650 | 1615650461 | 1615650461 |      8520 | BEAUFORT         | US               | 2021-03-13 15:47:41      | 2021-03-13 15:47:41     |
| 367168650 | 1615667840 | 1615717881 |      8530 | SAVANNAH         | US               | 2021-03-13 20:37:20      | 2021-03-14 10:31:21     |
| 367168650 | 1615843214 | 1615997412 |      8280 | NORFOLK          | US               | 2021-03-15 21:20:14      | 2021-03-17 16:10:12     |
| 538008204 | 1608553572 | 1608745589 |      9950 | IRELAND ISLAND   | BM               | 2020-12-21 12:26:12      | 2020-12-23 17:46:29     |
| 538008204 | 1608994455 | 1609381563 |      7810 | NEWARK           | US               | 2020-12-26 14:54:15      | 2020-12-31 02:26:03     |
| 538008204 | 1609590864 | 1609772597 |      9950 | IRELAND ISLAND   | BM               | 2021-01-02 12:34:24      | 2021-01-04 15:03:17     |
| 538008204 | 1609987256 | 1610152826 |      7810 | NEWARK           | US               | 2021-01-07 02:40:56      | 2021-01-09 00:40:26     |
| 538008204 | 1610367942 | 1610480053 |      9950 | IRELAND ISLAND   | BM               | 2021-01-11 12:25:42      | 2021-01-12 19:34:13     |
| 538008204 | 1610672183 | 1610780266 |      7810 | NEWARK           | US               | 2021-01-15 00:56:23      | 2021-01-16 06:57:46     |
| 538008204 | 1610973229 | 1611083277 |      9950 | IRELAND ISLAND   | BM               | 2021-01-18 12:33:49      | 2021-01-19 19:07:57     |
| 538008204 | 1611334886 | 1611385112 |      7810 | NEWARK           | US               | 2021-01-22 17:01:26      | 2021-01-23 06:58:32     |
| 538008204 | 1611578447 | 1611666686 |      9950 | IRELAND ISLAND   | BM               | 2021-01-25 12:40:47      | 2021-01-26 13:11:26     |
| 538008204 | 1611873776 | 1611971549 |      7810 | NEWARK           | US               | 2021-01-28 22:42:56      | 2021-01-30 01:52:29     |
| 538008204 | 1612181914 | 1612267272 |      9950 | IRELAND ISLAND   | BM               | 2021-02-01 12:18:34      | 2021-02-02 12:01:12     |
| 538008204 | 1612524116 | 1612581850 |      7810 | NEWARK           | US               | 2021-02-05 11:21:56      | 2021-02-06 03:24:10     |
| 538008204 | 1612787914 | 1612826622 |      9950 | IRELAND ISLAND   | BM               | 2021-02-08 12:38:34      | 2021-02-08 23:23:42     |
| 538008204 | 1612828778 | 1612872344 |      9950 | IRELAND ISLAND   | BM               | 2021-02-08 23:59:38      | 2021-02-09 12:05:44     |
| 538008204 | 1613070397 | 1613070409 |      7790 | BAYONNE          | US               | 2021-02-11 19:06:37      | 2021-02-11 19:06:49     |
| 538008204 | 1613073477 | 1613202866 |      7810 | NEWARK           | US               | 2021-02-11 19:57:57      | 2021-02-13 07:54:26     |
| 538008204 | 1613392148 | 1613476756 |      9950 | IRELAND ISLAND   | BM               | 2021-02-15 12:29:08      | 2021-02-16 11:59:16     |
| 538008204 | 1613731654 | 1613788407 |      7810 | NEWARK           | US               | 2021-02-19 10:47:34      | 2021-02-20 02:33:27     |
| 538008204 | 1613996168 | 1613996168 |      9950 | IRELAND ISLAND   | BM               | 2021-02-22 12:16:08      | 2021-02-22 12:16:08     |
| 538008204 | 1613996703 | 1614082065 |      9950 | IRELAND ISLAND   | BM               | 2021-02-22 12:25:03      | 2021-02-23 12:07:45     |
| 538008204 | 1614304845 | 1614399218 |      7810 | NEWARK           | US               | 2021-02-26 02:00:45      | 2021-02-27 04:13:38     |
| 538008204 | 1614601238 | 1614714794 |      9950 | IRELAND ISLAND   | BM               | 2021-03-01 12:20:38      | 2021-03-02 19:53:14     |
| 538008204 | 1614940542 | 1615021432 |      7810 | NEWARK           | US               | 2021-03-05 10:35:42      | 2021-03-06 09:03:52     |
| 538008204 | 1615206238 | 1615286176 |      9950 | IRELAND ISLAND   | BM               | 2021-03-08 12:23:58      | 2021-03-09 10:36:16     |
| 538008204 | 1615290095 | 1615310782 |      9950 | IRELAND ISLAND   | BM               | 2021-03-09 11:41:35      | 2021-03-09 17:26:22     |
| 538008204 | 1615505945 | 1615505945 |      7810 | NEWARK           | US               | 2021-03-11 23:39:05      | 2021-03-11 23:39:05     |
| 538008204 | 1615507583 | 1615608936 |      7810 | NEWARK           | US               | 2021-03-12 00:06:23      | 2021-03-13 04:15:36     |
| 538008204 | 1615809468 | 1615901754 |      9950 | IRELAND ISLAND   | BM               | 2021-03-15 11:57:48      | 2021-03-16 13:35:54     |
| 538008204 | 1615904630 | 1615922892 |      9950 | IRELAND ISLAND   | BM               | 2021-03-16 14:23:50      | 2021-03-16 19:28:12     |
| 538008204 | 1616118573 | 1616203194 |      7810 | NEWARK           | US               | 2021-03-19 01:49:33      | 2021-03-20 01:19:54     |
| 538008204 | 1616413589 | 1616479120 |      9950 | IRELAND ISLAND   | BM               | 2021-03-22 11:46:29      | 2021-03-23 05:58:40     |
| 636091480 | 1609339097 | 1609341999 |     35580 | SOUTHAMPTON      | GB               | 2020-12-30 14:38:17      | 2020-12-30 15:26:39     |
| 636091480 | 1609343077 | 1609397978 |     35580 | SOUTHAMPTON      | GB               | 2020-12-30 15:44:37      | 2020-12-31 06:59:38     |
| 636091480 | 1610708512 | 1610744617 |     35580 | SOUTHAMPTON      | GB               | 2021-01-15 11:01:52      | 2021-01-15 21:03:37     |
| 636091480 | 1610860513 | 1610903371 |     34350 | COBH             | IE               | 2021-01-17 05:15:13      | 2021-01-17 17:09:31     |
| 636091480 | 1611662135 | 1611774818 |      8080 | CHESTER          | US               | 2021-01-26 11:55:35      | 2021-01-27 19:13:38     |
| 636091480 | 1611916968 | 1611966491 |      8470 | WILMINGTON       | US               | 2021-01-29 10:42:48      | 2021-01-30 00:28:11     |
| 636091480 | 1613061776 | 1613079594 |     35580 | SOUTHAMPTON      | GB               | 2021-02-11 16:42:56      | 2021-02-11 21:39:54     |
| 636091480 | 1613080318 | 1613091478 |     35580 | SOUTHAMPTON      | GB               | 2021-02-11 21:51:58      | 2021-02-12 00:57:58     |
| 636091480 | 1613092554 | 1613130221 |     35580 | SOUTHAMPTON      | GB               | 2021-02-12 01:15:54      | 2021-02-12 11:43:41     |
| 636091480 | 1613326487 | 1613404858 |     34350 | COBH             | IE               | 2021-02-14 18:14:47      | 2021-02-15 16:00:58     |
| 636091480 | 1614172224 | 1614287207 |      8080 | CHESTER          | US               | 2021-02-24 13:10:24      | 2021-02-25 21:06:47     |
| 636091480 | 1614422554 | 1614468103 |      8470 | WILMINGTON       | US               | 2021-02-27 10:42:34      | 2021-02-27 23:21:43     |
| 636091480 | 1615579407 | 1615592987 |     35580 | SOUTHAMPTON      | GB               | 2021-03-12 20:03:27      | 2021-03-12 23:49:47     |
| 636091480 | 1615593890 | 1615648344 |     35580 | SOUTHAMPTON      | GB               | 2021-03-13 00:04:50      | 2021-03-13 15:12:24     |
| 636091480 | 1615738795 | 1615821089 |     34350 | COBH             | IE               | 2021-03-14 16:19:55      | 2021-03-15 15:11:29     |
+-----------+------------+------------+-----------+------------------+------------------+--------------------------+-------------------------+
513 rows in set (0.36 sec)
